"Código.Departamento","Código.Municipio","Código.Centro.Poblado","Nombre.Departamento","Nombre.Municipio","Nombre.Centro.Poblado","Tipo.Centro.Poblado","Tipo.de.Municipio","X.","Distrito","Area.Metropolitana"
"05","05088","05088020","ANTIOQUIA","BELLO","EL ALBERGUE","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05088","05088021","ANTIOQUIA","BELLO","HATO VIEJO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05088","05088022","ANTIOQUIA","BELLO","LA CHINA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05088","05088023","ANTIOQUIA","BELLO","LA UNION","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05091","05091000","ANTIOQUIA","BETANIA","BETANIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05091","05091003","ANTIOQUIA","BETANIA","SAN LUIS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05093","05093000","ANTIOQUIA","BETULIA","BETULIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05093","05093001","ANTIOQUIA","BETULIA","ALTAMIRA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05101","05101000","ANTIOQUIA","CIUDAD BOLIVAR","CIUDAD BOLÍVAR","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05101","05101002","ANTIOQUIA","CIUDAD BOLIVAR","SAN BERNARDO DE LOS FARALLONES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05101","05101006","ANTIOQUIA","CIUDAD BOLIVAR","SAN GREGORIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05101","05101007","ANTIOQUIA","CIUDAD BOLIVAR","LA LINDA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05101","05101008","ANTIOQUIA","CIUDAD BOLIVAR","VILLA ALEGRÍA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05107","05107000","ANTIOQUIA","BRICEÑO","BRICEÑO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05107","05107001","ANTIOQUIA","BRICEÑO","BERLON (PUEBLO NUEVO)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05107","05107002","ANTIOQUIA","BRICEÑO","EL ROBLAL","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05107","05107003","ANTIOQUIA","BRICEÑO","LAS AURAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05113","05113000","ANTIOQUIA","BURITICA","BURITICÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05113","05113001","ANTIOQUIA","BURITICA","EL NARANJO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05113","05113002","ANTIOQUIA","BURITICA","GUARCO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05113","05113003","ANTIOQUIA","BURITICA","TABACAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05113","05113004","ANTIOQUIA","BURITICA","URARCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05113","05113005","ANTIOQUIA","BURITICA","LA ANGELINA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05120","05120000","ANTIOQUIA","CACERES","CÁCERES","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05120","05120002","ANTIOQUIA","CACERES","EL JARDÍN (TAMANÁ)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05120","05120003","ANTIOQUIA","CACERES","GUARUMO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05120","05120004","ANTIOQUIA","CACERES","MANIZALES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05120","05120006","ANTIOQUIA","CACERES","PUERTO BÉLGICA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05120","05120010","ANTIOQUIA","CACERES","PIAMONTE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05120","05120011","ANTIOQUIA","CACERES","NUEVA ESPERANZA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05120","05120012","ANTIOQUIA","CACERES","RÍO MAN","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05125","05125000","ANTIOQUIA","CAICEDO","CAICEDO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05125","05125001","ANTIOQUIA","CAICEDO","ASESO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05125","05125002","ANTIOQUIA","CAICEDO","LA SALAZAR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05129","05129000","ANTIOQUIA","CALDAS","CALDAS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129001","ANTIOQUIA","CALDAS","EL CAÑO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129002","ANTIOQUIA","CALDAS","LA RAYA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129004","ANTIOQUIA","CALDAS","LA MIEL","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129005","ANTIOQUIA","CALDAS","LA CORRALA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129006","ANTIOQUIA","CALDAS","PRIMAVERA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129007","ANTIOQUIA","CALDAS","EL RAIZAL","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129008","ANTIOQUIA","CALDAS","LA CLARA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129009","ANTIOQUIA","CALDAS","LA QUIEBRA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129010","ANTIOQUIA","CALDAS","LA SALADA PARTE BAJA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129011","ANTIOQUIA","CALDAS","LA TOLVA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129012","ANTIOQUIA","CALDAS","LA VALERIA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05134","05134000","ANTIOQUIA","CAMPAMENTO","CAMPAMENTO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05134","05134001","ANTIOQUIA","CAMPAMENTO","LA CHIQUITA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05134","05134002","ANTIOQUIA","CAMPAMENTO","LA SOLITA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05134","05134003","ANTIOQUIA","CAMPAMENTO","LLANADAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05134","05134005","ANTIOQUIA","CAMPAMENTO","MORROPELON","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05134","05134008","ANTIOQUIA","CAMPAMENTO","LOS CHORROS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05138","05138000","ANTIOQUIA","CAÑASGORDAS","CAÑASGORDAS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05138","05138001","ANTIOQUIA","CAÑASGORDAS","BUENOS AIRES","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05138","05138002","ANTIOQUIA","CAÑASGORDAS","CESTILLAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05138","05138003","ANTIOQUIA","CAÑASGORDAS","JUNTAS DE URAMITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05138","05138005","ANTIOQUIA","CAÑASGORDAS","SAN PASCUAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05138","05138006","ANTIOQUIA","CAÑASGORDAS","VERSALLES","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05138","05138007","ANTIOQUIA","CAÑASGORDAS","LA BALSA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05138","05138008","ANTIOQUIA","CAÑASGORDAS","EL MADERO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05142","05142000","ANTIOQUIA","CARACOLI","CARACOLÍ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05142","05142001","ANTIOQUIA","CARACOLI","SARDINAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05142","05142002","ANTIOQUIA","CARACOLI","CASCARON","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05142","05142003","ANTIOQUIA","CARACOLI","EL BAGRE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05142","05142004","ANTIOQUIA","CARACOLI","LAS AGUILAS","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05145","05145000","ANTIOQUIA","CARAMANTA","CARAMANTA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05145","05145001","ANTIOQUIA","CARAMANTA","ALEGRÍAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05145","05145002","ANTIOQUIA","CARAMANTA","SUCRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05145","05145003","ANTIOQUIA","CARAMANTA","BARRO BLANCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05145","05145004","ANTIOQUIA","CARAMANTA","CHIRAPOTO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05147","05147000","ANTIOQUIA","CAREPA","CAREPA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05147","05147003","ANTIOQUIA","CAREPA","PIEDRAS BLANCAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05147","05147004","ANTIOQUIA","CAREPA","ZUNGO EMBARCADERO - PUEBLO NUEVO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05147","05147005","ANTIOQUIA","CAREPA","ZUNGO EMBARCADERO - 11 DE NOVIEMBRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05147","05147006","ANTIOQUIA","CAREPA","CASA VERDE","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05147","05147007","ANTIOQUIA","CAREPA","EL ENCANTO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05147","05147008","ANTIOQUIA","CAREPA","ZUNGO EMBARCADERO - 28 DE OCTUBRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05148","05148000","ANTIOQUIA","CARMEN DE VIBORAL","EL CARMEN DE VIBORAL","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05148","05148003","ANTIOQUIA","CARMEN DE VIBORAL","AGUAS CLARAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05148","05148005","ANTIOQUIA","CARMEN DE VIBORAL","LA CHAPA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05148","05148008","ANTIOQUIA","CARMEN DE VIBORAL","LA AURORA - LAS BRISAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05150","05150000","ANTIOQUIA","CAROLINA","CAROLINA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05154","05154000","ANTIOQUIA","CAUCASIA","CAUCASIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05154","05154003","ANTIOQUIA","CAUCASIA","CUTURÚ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154006","ANTIOQUIA","CAUCASIA","MARGENTO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154007","ANTIOQUIA","CAUCASIA","PUERTO COLOMBIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154008","ANTIOQUIA","CAUCASIA","PALANCA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154009","ANTIOQUIA","CAUCASIA","PALOMAR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154012","ANTIOQUIA","CAUCASIA","SANTA ROSITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154013","ANTIOQUIA","CAUCASIA","CARACOLO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05154","05154020","ANTIOQUIA","CAUCASIA","PUERTO TRIANA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154022","ANTIOQUIA","CAUCASIA","LA ILUSIÓN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154023","ANTIOQUIA","CAUCASIA","CACERÍ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154024","ANTIOQUIA","CAUCASIA","EL PANDO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154025","ANTIOQUIA","CAUCASIA","CAMPO ALEGRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05154","05154026","ANTIOQUIA","CAUCASIA","EL CHINO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05154","05154027","ANTIOQUIA","CAUCASIA","LA ESMERALDA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05154","05154028","ANTIOQUIA","CAUCASIA","LA UNION","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05154","05154030","ANTIOQUIA","CAUCASIA","PUERTO ESPAÑA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05154","05154031","ANTIOQUIA","CAUCASIA","VILLA DEL SOCORRO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05172","05172000","ANTIOQUIA","CHIGORODO","CHIGORODÓ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05172","05172003","ANTIOQUIA","CHIGORODO","BARRANQUILLITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05172","05172007","ANTIOQUIA","CHIGORODO","GUAPA CARRETERAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05172","05172013","ANTIOQUIA","CHIGORODO","JURADO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05190","05190000","ANTIOQUIA","CISNEROS","CISNEROS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05190","05190002","ANTIOQUIA","CISNEROS","FATIMA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05190","05190004","ANTIOQUIA","CISNEROS","EL LIMON","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05197","05197000","ANTIOQUIA","COCORNA","COCORNÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05197","05197001","ANTIOQUIA","COCORNA","AGUA LINDA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05197","05197005","ANTIOQUIA","COCORNA","LA PIÑUELA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05197","05197007","ANTIOQUIA","COCORNA","LAS CRUCES","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05197","05197009","ANTIOQUIA","COCORNA","LA PRIMAVERA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05197","05197010","ANTIOQUIA","COCORNA","LA FLORIDA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05197","05197011","ANTIOQUIA","COCORNA","LA GRANJA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05197","05197012","ANTIOQUIA","COCORNA","PAILANIA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05206","05206000","ANTIOQUIA","CONCEPCION","CONCEPCIÓN","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05209","05209000","ANTIOQUIA","CONCORDIA","CONCORDIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05209","05209001","ANTIOQUIA","CONCORDIA","EL SOCORRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05209","05209006","ANTIOQUIA","CONCORDIA","EL GOLPE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05209","05209007","ANTIOQUIA","CONCORDIA","SALAZAR","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05212","05212000","ANTIOQUIA","COPACABANA","COPACABANA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212005","ANTIOQUIA","COPACABANA","SALADO","CASERÍO (CAS)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212008","ANTIOQUIA","COPACABANA","CABUYAL","CASERÍO (CAS)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212011","ANTIOQUIA","COPACABANA","ZARZAL (LA LUZ)","CASERÍO (CAS)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212014","ANTIOQUIA","COPACABANA","ALVARADO","CASERÍO (CAS)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212018","ANTIOQUIA","COPACABANA","EL CONVENTO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212019","ANTIOQUIA","COPACABANA","EL NORAL","CENTRO POBLADO (CP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05234","05234000","ANTIOQUIA","DABEIBA","DABEIBA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05234","05234003","ANTIOQUIA","DABEIBA","GALILEA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05234","05234004","ANTIOQUIA","DABEIBA","SAN JOSÉ DE URAMA (URAMAGRANDE)","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05234","05234007","ANTIOQUIA","DABEIBA","CARRA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05234","05234008","ANTIOQUIA","DABEIBA","ARMENIA - CAMPARRUSIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05234","05234009","ANTIOQUIA","DABEIBA","LLANO GRANDE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05234","05234010","ANTIOQUIA","DABEIBA","LAS CRUCES DE URAMA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05234","05234011","ANTIOQUIA","DABEIBA","ARENERA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05234","05234012","ANTIOQUIA","DABEIBA","CHIMIANDO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05234","05234014","ANTIOQUIA","DABEIBA","EL BOTÓN","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05234","05234015","ANTIOQUIA","DABEIBA","CAMPARRUSIA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05234","05234016","ANTIOQUIA","DABEIBA","EL ENCIERRO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05237","05237000","ANTIOQUIA","DON MATIAS","DONMATÍAS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05237","05237001","ANTIOQUIA","DON MATIAS","BELLAVISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05237","05237002","ANTIOQUIA","DON MATIAS","RIOGRANDE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05240","05240000","ANTIOQUIA","EBEJICO","EBÉJICO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05240","05240001","ANTIOQUIA","EBEJICO","BRASIL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05240","05240003","ANTIOQUIA","EBEJICO","SEVILLA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05250","05250000","ANTIOQUIA","EL BAGRE","EL BAGRE","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05250","05250002","ANTIOQUIA","EL BAGRE","PUERTO CLAVER","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05250","05250004","ANTIOQUIA","EL BAGRE","PUERTO LÓPEZ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05250","05250005","ANTIOQUIA","EL BAGRE","EL REAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05250","05250006","ANTIOQUIA","EL BAGRE","LA CORONA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05250","05250007","ANTIOQUIA","EL BAGRE","LAS NEGRITAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05250","05250009","ANTIOQUIA","EL BAGRE","SANTA BÁRBARA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05250","05250010","ANTIOQUIA","EL BAGRE","MUQUI","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"05","05264","05264000","ANTIOQUIA","ENTRERRIOS","ENTRERRÍOS","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05266","05266000","ANTIOQUIA","ENVIGADO","ENVIGADO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266001","ANTIOQUIA","ENVIGADO","LAS PALMAS","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,"AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05282","05282000","ANTIOQUIA","FREDONIA","FREDONIA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05282","05282002","ANTIOQUIA","FREDONIA","LOS PALOMOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05282","05282003","ANTIOQUIA","FREDONIA","MINAS","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05282","05282004","ANTIOQUIA","FREDONIA","PUENTE IGLESIAS","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05282","05282005","ANTIOQUIA","FREDONIA","MARSELLA","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05282","05282006","ANTIOQUIA","FREDONIA","COMBIA GRANDE","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05282","05282007","ANTIOQUIA","FREDONIA","ZABALETAS","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05282","05282008","ANTIOQUIA","FREDONIA","EL ZANCUDO","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05282","05282009","ANTIOQUIA","FREDONIA","LA LOMA DEL PLAN","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05282","05282010","ANTIOQUIA","FREDONIA","EL PLAN","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05282","05282012","ANTIOQUIA","FREDONIA","UVITAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05282","05282014","ANTIOQUIA","FREDONIA","PIEDRA VERDE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"05","05284","05284000","ANTIOQUIA","FRONTINO","FRONTINO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"05","05284","05284001","ANTIOQUIA","FRONTINO","CARAUTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284002","ANTIOQUIA","FRONTINO","EL CERRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284003","ANTIOQUIA","FRONTINO","CHONTADURO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284004","ANTIOQUIA","FRONTINO","MURRÍ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284005","ANTIOQUIA","FRONTINO","MUSINGA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284006","ANTIOQUIA","FRONTINO","NUTIBARA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284007","ANTIOQUIA","FRONTINO","PONTON","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284008","ANTIOQUIA","FRONTINO","FUEMOA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284010","ANTIOQUIA","FRONTINO","SAN LAZARO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"05","05284","05284011","ANTIOQUIA","FRONTINO","NOBOGA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284012","ANTIOQUIA","FRONTINO","JENGAMECODA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284013","ANTIOQUIA","FRONTINO","EL MADERO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284014","ANTIOQUIA","FRONTINO","PANTANOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05284","05284015","ANTIOQUIA","FRONTINO","LA CLARITA - LAS MINAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"05","05306","05306000","ANTIOQUIA","GIRALDO","GIRALDO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
